id,limit_bal,sex,education,marriage,age,pay_1,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,util_1,pay_ratio_1,util_2,pay_ratio_2,util_3,pay_ratio_3,util_4,pay_ratio_4,util_5,pay_ratio_5,util_6,pay_ratio_6,avg_util,misspay_cnt,target
2625,500000,1,1,1,45,0,0,0,0,0,0,3136,2345,8471,7234,5828,1906,2002,7505,145,33,1150,300,0.006272,0.6383928571428571,0.00469,3.2004264392324093,0.016942,0.017117223468303622,0.014468,0.004561791539950235,0.011656,0.1973232669869595,0.003812,0.15739769150052466,0.009640000000000001,0,0
26824,50000,1,1,2,32,0,0,0,0,0,0,18741,12724,13804,15331,15159,10188,1724,1804,2721,1159,1188,733,0.37482,0.09199082226135212,0.25448,0.14177931468091795,0.27608,0.19711677774558098,0.30662,0.07559846063531407,0.30318,0.07836928557292698,0.20376,0.07194738908519827,0.28648999999999997,0,0
22623,60000,2,1,1,36,0,0,0,2,2,2,4373,5428,9754,7795,8258,8370,1131,4457,37,500,300,0,0.07288333333333333,0.2586325177223874,0.09046666666666667,0.8211127487103905,0.16256666666666666,0.0037933155628460118,0.12991666666666668,0.06414368184733804,0.13763333333333333,0.03632840881569387,0.1395,0.0,0.1221611111111111,3,0
28040,140000,2,1,2,29,0,0,2,0,0,0,135436,144922,141289,137377,93261,95368,13102,17,5547,3242,3512,3333,0.9674,0.09673941935674414,1.0351571428571429,0.0001173044810311754,1.0092071428571427,0.03925995654297221,0.9812642857142857,0.023599292457980592,0.66615,0.037657756189618384,0.6812,0.03494882979615804,0.8900630952380952,1,0
5935,120000,2,1,2,31,0,0,0,0,0,2,82683,83075,75735,62511,62179,60981,4445,4020,3000,5700,0,2500,0.689025,0.0537595394458353,0.6922916666666666,0.048390009027986756,0.631125,0.03961180431768667,0.520925,0.09118395162451409,0.5181583333333334,0.0,0.508175,0.04099637592036864,0.5932833333333334,1,0
28122,290000,2,2,1,39,1,-2,-2,-2,-2,-2,-70,9540,390,3184,390,390,10000,800,3184,390,390,6617,-0.0002413793103448276,-142.85714285714286,0.03289655172413793,0.08385744234800839,0.0013448275862068967,8.164102564102564,0.010979310344827586,0.12248743718592965,0.0013448275862068967,1.0,0.0013448275862068967,16.966666666666665,0.007944827586206897,1,0
10567,80000,1,3,1,52,-1,0,0,0,0,0,35861,18521,19385,20561,21261,21457,1500,1500,1500,1028,876,1449,0.4482625,0.0418281698781406,0.2315125,0.08098914745424113,0.2423125,0.07737941707505804,0.2570125,0.04999756821166286,0.2657625,0.04120220121348949,0.2682125,0.06753040965652235,0.2855125,0,0
24394,220000,1,1,1,49,-1,-1,-1,-1,-1,-1,1410,580,1386,-14,6160,1307,580,1386,0,6174,1307,1341,0.006409090909090909,0.41134751773049644,0.0026363636363636363,2.389655172413793,0.0063,0.0,-6.363636363636364e-05,-441.0,0.028,0.21217532467532468,0.005940909090909091,1.0260137719969395,0.00820378787878788,0,0
2644,360000,1,1,1,39,1,-2,-2,-2,-1,-1,0,0,0,0,691,7020,0,0,0,691,7020,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,691.0,0.0019194444444444445,10.15918958031838,0.0195,0.0,0.0035699074074074075,1,0
3316,330000,1,2,1,47,-2,-2,-1,0,0,0,19540,23240,166722,215506,138371,21757,25487,166744,60057,560,17921,201134,0.05921212121212121,1.3043500511770727,0.07042424242424243,7.174870912220309,0.5052181818181818,0.3602224061611545,0.6530484848484849,0.0025985355396137464,0.4193060606060606,0.1295141322965072,0.06593030303030303,9.244564967596636,0.29552323232323235,0,0
20590,130000,1,2,2,29,1,-1,-1,-1,-1,0,-4,1198,101424,-1175,111715,52337,1202,101726,1228,114488,2000,2007,-3.076923076923077e-05,-300.5,0.009215384615384615,84.91318864774624,0.7801846153846154,0.012107587947625809,-0.009038461538461539,-97.43659574468086,0.8593461538461539,0.0179026988318489,0.4025923076923077,0.038347631694594646,0.3403782051282051,1,0
18294,350000,1,1,1,57,-2,-2,-2,-2,-2,-2,1910,0,1638,0,0,0,0,1638,0,0,0,0,0.0054571428571428575,0.0,0.0,1638.0,0.00468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016895238095238098,0,0
11107,20000,1,3,2,43,1,-1,2,0,0,0,-20,780,780,1560,780,0,800,0,0,0,0,0,-0.001,-40.0,0.039,0.0,0.039,0.0,0.078,0.0,0.039,0.0,0.0,0.0,0.03233333333333333,2,0
14535,130000,1,2,2,31,0,0,2,0,-1,-1,48628,52379,31247,40047,12450,2294,5207,0,9000,12450,2294,0,0.37406153846153845,0.10707822653615201,0.4029153846153846,0.0,0.24036153846153846,0.28802765065446284,0.3080538461538462,0.3108847104652034,0.09576923076923077,0.1842570281124498,0.017646153846153846,0.0,0.23980128205128207,1,1
19694,70000,2,2,1,49,0,0,0,0,0,0,64049,66079,67488,58246,48859,46688,3700,3100,2200,1600,1850,1800,0.9149857142857143,0.05776827116738747,0.9439857142857143,0.04691354288049153,0.9641142857142857,0.03259838786154576,0.8320857142857143,0.027469697489956393,0.6979857142857143,0.037864057798972554,0.6669714285714285,0.03855380397532557,0.8366880952380952,0,1
3867,60000,2,3,1,39,2,0,0,2,0,0,29565,31123,34134,23552,24020,26615,3000,3638,0,1000,3000,0,0.49275,0.10147133434804667,0.5187166666666667,0.1168910452077242,0.5689,0.0,0.39253333333333335,0.042459239130434784,0.4003333333333333,0.12489592006661115,0.44358333333333333,0.0,0.46946944444444444,2,1
2726,80000,2,2,2,25,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
4748,260000,2,2,1,60,1,-2,-1,-1,-2,-2,-20,-20,2000,0,0,0,0,2020,0,0,0,0,-7.692307692307693e-05,-0.0,-7.692307692307693e-05,-101.0,0.007692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012564102564102564,1,0
16982,210000,2,1,2,25,-1,-1,-2,-1,0,0,100,0,0,5933,8698,11572,0,0,5933,3000,3000,7444,0.0004761904761904762,0.0,0.0,0.0,0.0,5933.0,0.028252380952380952,0.5056463846283499,0.04141904761904762,0.3449068751437112,0.055104761904761906,0.6432768752160387,0.020875396825396825,0,0
15540,260000,1,1,2,34,-2,-2,-1,-1,-2,-2,916,2615,1580,920,730,466,2615,1586,920,730,466,1455,0.003523076923076923,2.8548034934497815,0.010057692307692307,0.6065009560229445,0.006076923076923077,0.5822784810126582,0.0035384615384615385,0.7934782608695652,0.0028076923076923075,0.6383561643835617,0.0017923076923076922,3.1223175965665235,0.004632692307692307,0,0
3266,400000,2,2,2,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
11249,60000,2,2,1,48,0,0,0,0,0,0,46578,39085,18628,19002,19715,18900,1308,1290,664,1003,693,759,0.7763,0.028081927090042508,0.6514166666666666,0.03300498912626327,0.31046666666666667,0.035645265192183806,0.3167,0.052783917482370275,0.32858333333333334,0.0351509003296982,0.315,0.04015873015873016,0.44974444444444445,0,1
4417,270000,2,3,1,37,1,-1,0,0,0,0,265044,60052,68660,77184,85591,101945,73000,10000,10000,10000,20000,25000,0.9816444444444444,0.2754259670092513,0.22241481481481482,0.16652234729900753,0.2542962962962963,0.14564520827264782,0.28586666666666666,0.12956053067993367,0.3170037037037037,0.23366942786040587,0.37757407407407406,0.24523027122467997,0.4064666666666666,1,0
28335,260000,2,1,2,33,-1,-1,-1,-1,-1,6,465,460,0,3600,2250,1650,460,0,3600,2250,0,0,0.0017884615384615385,0.989247311827957,0.0017692307692307693,0.0,0.0,3600.0,0.013846153846153847,0.625,0.008653846153846154,0.0,0.006346153846153846,0.0,0.005400641025641026,1,0
12875,170000,2,2,1,38,0,0,0,0,0,0,146518,142954,134372,84558,86538,88299,7031,6026,3200,3500,3200,4000,0.8618705882352942,0.0479872780136229,0.8409058823529412,0.04215341998125271,0.7904235294117647,0.023814485160598933,0.4974,0.041391707467064026,0.5090470588235294,0.036977974993644414,0.5194058823529412,0.045300626281158336,0.6698421568627451,0,0
1737,80000,2,2,2,29,2,0,0,0,0,0,77416,75500,69313,67972,66800,68693,2661,2509,2500,3000,3000,3000,0.9677,0.0343727394853777,0.94375,0.0332317880794702,0.8664125,0.036068270021496686,0.84965,0.04413582063202495,0.835,0.04491017964071856,0.8586625,0.04367257216892551,0.8868625,1,1
10032,120000,1,1,1,41,-1,-1,-2,-1,0,-1,416,0,0,832,416,416,0,416,1248,0,416,0,0.0034666666666666665,0.0,0.0,416.0,0.0,1248.0,0.006933333333333333,0.0,0.0034666666666666665,1.0,0.0034666666666666665,0.0,0.0028888888888888888,0,0
13220,50000,1,2,2,32,0,0,0,0,0,0,48536,41045,41532,18646,19183,19214,3030,2124,646,828,1097,612,0.97072,0.06242788857755068,0.8209,0.0517480813741016,0.83064,0.015554271405181546,0.37292,0.04440630698273088,0.38366,0.05718605014856905,0.38428,0.031851774747579886,0.6271866666666667,0,0
16025,100000,2,3,2,32,0,0,0,0,0,0,79158,93667,58161,41414,28835,29423,23591,2116,1400,1165,588,639,0.79158,0.2980242047550469,0.93667,0.02259066693712834,0.58161,0.02407111294510067,0.41414,0.028130583860530255,0.28835,0.020391884862146697,0.29423,0.021717703837134214,0.5510966666666667,0,0
12449,30000,1,1,2,30,0,0,2,0,0,0,13216,15003,15461,16204,16642,17067,2000,1000,1000,700,700,700,0.44053333333333333,0.1513317191283293,0.5001,0.06665333599946677,0.5153666666666666,0.06467886941336265,0.5401333333333334,0.043199210071587266,0.5547333333333333,0.04206225213315707,0.5689,0.04101482392922013,0.5199611111111112,1,0
22857,150000,2,3,2,47,0,0,0,0,0,0,153412,153720,150540,153103,152060,151470,7000,7000,7000,5200,5500,6300,1.0227466666666667,0.04562876437306078,1.0248,0.04553734061930783,1.0036,0.046499269297196756,1.0206866666666667,0.03396406340829376,1.0137333333333334,0.03616993292121531,1.0098,0.041592394533571005,1.0158944444444444,0,0
7035,50000,2,2,1,30,0,0,0,0,0,0,48139,49364,50558,23921,24423,25059,2299,2493,856,887,1043,922,0.96278,0.047757535470200875,0.98728,0.05050239040596386,1.01116,0.01693104948771708,0.47842,0.037080389615818735,0.48846,0.042705646316996276,0.50118,0.03679316812322918,0.7382133333333333,0,0
18713,210000,2,1,2,26,0,0,0,0,0,0,23245,8487,17950,18915,19359,21604,3487,10000,2000,1000,3000,1000,0.11069047619047619,0.1500107550010755,0.040414285714285715,1.1782726522917404,0.08547619047619047,0.11142061281337047,0.09007142857142857,0.05286809410520751,0.09218571428571429,0.1549666821633349,0.10287619047619048,0.046287724495463804,0.08695238095238095,0,0
1157,130000,2,1,2,23,-1,-1,-1,0,-1,0,3820,2640,30403,9630,7120,3940,2640,30403,193,7120,79,9589,0.029384615384615384,0.6910994764397905,0.020307692307692308,11.516287878787878,0.23386923076923077,0.0063480577574581455,0.07407692307692308,0.7393561786085151,0.05476923076923077,0.011095505617977529,0.030307692307692306,2.433756345177665,0.07378589743589745,0,0
14179,90000,2,2,1,41,1,1,-2,-2,-2,-2,28636,-2364,-2364,-2364,-2364,-2364,0,0,0,0,0,0,0.3181777777777778,0.0,-0.026266666666666667,-0.0,-0.026266666666666667,-0.0,-0.026266666666666667,-0.0,-0.026266666666666667,-0.0,-0.026266666666666667,-0.0,0.031140740740740747,2,1
20527,160000,1,2,2,30,0,0,0,0,0,0,155967,151161,132051,93367,84622,87255,7541,5500,4200,3032,4000,2609,0.97479375,0.04834997146832343,0.94475625,0.036385046407472824,0.82531875,0.031805893177635915,0.58354375,0.03247400044983774,0.5288875,0.04726903169388575,0.54534375,0.029900865279926653,0.7337739583333334,0,0
14569,80000,2,1,2,34,0,0,2,2,0,0,75517,77078,73783,68909,66308,60687,6000,2000,0,5065,6235,3000,0.9439625,0.07945230875167181,0.963475,0.025947741249124263,0.9222875,0.0,0.8613625,0.07350273549173547,0.82885,0.0940308861675816,0.7585875,0.04943398091848337,0.8797541666666667,2,1
25419,110000,2,1,2,29,0,0,0,0,0,0,105102,107388,106805,107608,108643,109689,5289,3875,3830,4000,4000,5000,0.9554727272727273,0.05032254381458012,0.9762545454545455,0.036084106231608744,0.9709545454545454,0.03585974439398905,0.9782545454545455,0.03717195747528065,0.9876636363636364,0.03681783455906041,0.9971727272727273,0.04558342222100666,0.977628787878788,0,1
17745,260000,2,2,1,56,0,0,-2,-2,-1,0,2338,0,0,0,58,1058,0,0,0,58,1000,1000,0.008992307692307692,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0002230769230769231,17.24137931034483,0.004069230769230769,0.945179584120983,0.002214102564102564,0,0
4299,100000,2,1,2,23,-1,-1,-1,0,0,0,850,0,8472,8472,1768,0,0,8472,0,0,0,9038,0.0085,0.0,0.0,8472.0,0.08472,0.0,0.08472,0.0,0.01768,0.0,0.0,9038.0,0.03260333333333333,0,0
4760,180000,2,1,1,45,0,0,0,2,0,0,18472,20546,24956,24262,24782,26208,2690,5100,0,1058,2000,3000,0.10262222222222223,0.1456258120398441,0.11414444444444445,0.2482234984911905,0.13864444444444443,0.0,0.1347888888888889,0.043607287115654106,0.1376777777777778,0.0807037365830038,0.1456,0.11446886446886446,0.12891296296296295,1,0
16306,50000,2,2,1,33,1,2,0,0,-2,-2,7642,3273,4166,0,0,0,0,1000,0,0,0,0,0.15284,0.0,0.06546,0.30553009471432935,0.08332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05027,2,1
27351,200000,1,1,2,32,-1,-1,-1,-2,-2,-2,1125,2182,0,0,0,0,2182,0,0,0,0,0,0.005625,1.9395555555555555,0.01091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027558333333333337,0,1
7650,150000,1,2,1,39,-1,-1,-1,-1,-1,-1,10086,32353,13181,2010,7790,0,32400,13181,2020,7790,0,0,0.06724,3.2123735871505055,0.21568666666666667,0.40741198652366084,0.08787333333333333,0.15325089143464077,0.0134,3.8756218905472637,0.05193333333333333,0.0,0.0,0.0,0.0726888888888889,0,0
6938,200000,1,2,2,27,1,2,2,2,2,2,112050,115353,112099,118764,120780,123710,6501,0,10000,4001,5000,0,0.56025,0.058018741633199464,0.576765,0.0,0.560495,0.08920686179180902,0.59382,0.033688659863258225,0.6039,0.04139758238118894,0.61855,0.0,0.58563,6,0
22841,140000,2,2,1,33,-1,-1,-1,-1,0,0,1750,397,13126,3454,1747,1240,397,13126,3456,89,156,2813,0.0125,0.22685714285714287,0.0028357142857142856,33.06297229219144,0.09375714285714286,0.2632942252018894,0.02467142857142857,0.02576722640416908,0.01247857142857143,0.08929593589009731,0.008857142857142857,2.268548387096774,0.02585,0,0
15345,100000,2,2,2,32,0,0,0,2,0,0,76112,77494,96445,92742,92644,95497,4500,25445,0,3500,6790,0,0.76112,0.05912339709901198,0.77494,0.3283480011355718,0.96445,0.0,0.92742,0.03773910418149274,0.92644,0.07329130866542895,0.95497,0.0,0.8848900000000001,1,0
12404,60000,2,2,2,38,0,0,0,0,0,-1,13138,22389,16586,5516,16378,2670,20000,5000,3000,16000,3000,980,0.21896666666666667,1.522301720200944,0.37315,0.22332395372727679,0.2764333333333333,0.1808754371156397,0.09193333333333334,2.9006526468455403,0.2729666666666667,0.18317254854072537,0.0445,0.36704119850187267,0.21299166666666666,0,1
14478,100000,1,1,2,26,0,0,0,0,0,0,7136,8515,9749,14188,16602,19575,1500,1500,4500,5000,5000,5000,0.07136,0.2102017937219731,0.08515,0.17615971814445097,0.09749,0.4615858036721715,0.14188,0.35241048773611505,0.16602,0.30116853391157694,0.19575,0.2554278416347382,0.126275,0,0
19485,100000,2,2,1,46,1,2,2,0,0,0,97515,99028,96592,99801,27930,27377,4000,0,5000,2000,1116,1500,0.97515,0.04101933035943188,0.99028,0.0,0.96592,0.05176412125227762,0.99801,0.020039879359926252,0.2793,0.03995703544575725,0.27377,0.054790517587756146,0.7470716666666667,3,0
7636,50000,2,2,2,24,0,0,0,0,2,0,8587,9941,10950,11519,11191,11903,1500,1481,1050,0,903,333,0.17174,0.17468265983463374,0.19882,0.1489789759581531,0.219,0.0958904109589041,0.23038,0.0,0.22382,0.0806898400500402,0.23806,0.027976140468789382,0.21363666666666667,1,0
5073,130000,2,1,1,55,0,0,0,0,0,0,126205,128064,131524,46445,44973,45578,4998,5946,1620,1623,1659,1749,0.9708076923076923,0.039602234459807456,0.9851076923076924,0.04642991004497751,1.011723076923077,0.012317143639183722,0.3572692307692308,0.03494455807944881,0.34594615384615385,0.036888799946634646,0.3506,0.03837377682215104,0.6702423076923077,0,0
15385,140000,2,2,1,48,0,0,0,0,0,0,41241,42548,44552,46503,48418,49277,1996,3000,3000,3000,1790,1965,0.2945785714285714,0.04839843844717635,0.3039142857142857,0.07050860204945003,0.3182285714285714,0.06733704435266655,0.3321642857142857,0.06451196696987291,0.3458428571428571,0.03696972200421331,0.3519785714285714,0.039876615865413884,0.3244511904761905,0,0
25979,180000,2,4,1,44,0,0,0,0,0,2,151538,133924,136707,139438,143513,141119,6256,6434,6506,10813,0,5557,0.8418777777777777,0.04128337446713036,0.7440222222222223,0.0480421731728443,0.7594833333333333,0.047590832949300325,0.7746555555555555,0.0775470101407077,0.7972944444444444,0.0,0.7839944444444444,0.03937811350704016,0.7835546296296295,1,0
23359,110000,2,2,2,40,0,0,0,0,0,0,96950,93571,86595,81077,77747,78913,3255,3056,2802,2813,4000,3500,0.8813636363636363,0.033574007220216605,0.8506454545454546,0.03265969157110643,0.7872272727272728,0.03235752641607483,0.7370636363636364,0.034695413002454455,0.7067909090909091,0.05144893050535712,0.7173909090909091,0.044352641516606894,0.7800803030303031,0,0
12755,90000,1,3,2,50,0,0,0,0,0,0,76495,71616,60177,54440,45788,41874,3243,2390,1840,1690,1954,1497,0.8499444444444444,0.04239492777305706,0.7957333333333333,0.03337243074173369,0.6686333333333333,0.030576466091696165,0.6048888888888889,0.031043350477590007,0.5087555555555555,0.04267493666462829,0.46526666666666666,0.0357501074652529,0.6488703703703703,0,0
23048,180000,2,1,2,33,1,-1,-1,-1,-2,-1,0,4163,7683,0,0,9500,4163,7683,200,0,9500,0,0.0,4163.0,0.02312777777777778,1.8455440787893347,0.04268333333333333,0.02603149811271639,0.0,0.0,0.0,9500.0,0.05277777777777778,0.0,0.019764814814814815,1,0
5491,290000,1,1,2,41,0,0,0,0,0,0,255049,247090,242309,238609,238712,237847,9006,8507,10902,8600,8671,8210,0.8794793103448276,0.03531086183439261,0.8520344827586207,0.034428750657655105,0.8355482758620689,0.04499213813766719,0.8227896551724138,0.03604222808024844,0.8231448275862069,0.03632410603572506,0.8201620689655172,0.034517988454762935,0.8388597701149426,0,0
26239,330000,2,2,1,31,-1,0,-1,-1,-1,-1,1732,1349,1366,1383,1383,1383,1000,1400,1400,1383,1383,851,0.005248484848484849,0.5773672055427251,0.004087878787878788,1.0378057820607858,0.004139393939393939,1.0248901903367496,0.004190909090909091,1.0,0.004190909090909091,1.0,0.004190909090909091,0.6153289949385394,0.004341414141414142,0,0
26223,50000,2,3,1,38,0,0,0,0,0,0,50312,50145,49386,19818,18540,19109,6000,3120,4300,1000,1000,1000,1.00624,0.11925584353633328,1.0029,0.06221956326652707,0.98772,0.08706920989754181,0.39636,0.05045917852457362,0.3708,0.05393743257820928,0.38218,0.05233136218535769,0.6910333333333334,0,0
1256,70000,1,3,2,28,1,2,0,0,0,0,68970,67308,68582,68361,68060,68223,0,3005,2546,2602,2430,2659,0.9852857142857143,0.0,0.9615428571428571,0.04464551019195341,0.9797428571428571,0.037123443469131844,0.9765857142857143,0.03806263805386112,0.9722857142857143,0.03570379077284749,0.9746142857142858,0.03897512569074946,0.9750095238095238,2,0
12497,60000,2,1,2,31,0,-1,2,2,2,2,3610,855,111,411,261,6695,900,0,300,0,6500,0,0.06016666666666667,0.24930747922437674,0.01425,0.0,0.00185,2.7027027027027026,0.00685,0.0,0.00435,24.904214559386972,0.11158333333333334,0.0,0.033175,4,0
6147,100000,1,1,2,38,1,2,2,2,2,2,24796,27085,26352,33871,33192,35637,3000,0,8000,0,3000,0,0.24796,0.12098725600903372,0.27085,0.0,0.26352,0.3035822707953855,0.33871,0.0,0.33192,0.09038322487346348,0.35637,0.0,0.301555,6,0
26698,10000,1,2,2,23,0,0,0,0,0,0,8579,3714,4158,4654,3080,0,1060,1104,1000,31,0,0,0.8579,0.12355752418696818,0.3714,0.2972536348949919,0.4158,0.2405002405002405,0.4654,0.0066609368285345935,0.308,0.0,0.0,0.0,0.4030833333333333,0,0
2034,240000,2,1,1,27,1,-2,-1,-1,0,0,0,0,402,14350,14129,10222,0,402,14350,1129,1222,204,0.0,0.0,0.0,402.0,0.001675,35.69651741293532,0.05979166666666667,0.07867595818815332,0.05887083333333333,0.0864887819378583,0.04259166666666667,0.019956955585991,0.027154861111111112,1,0
6802,380000,1,1,1,53,-2,-2,-2,-2,-2,-2,360,360,360,720,360,360,360,360,720,0,360,360,0.0009473684210526315,1.0,0.0009473684210526315,1.0,0.0009473684210526315,2.0,0.001894736842105263,0.0,0.0009473684210526315,1.0,0.0009473684210526315,1.0,0.0011052631578947368,0,0
13039,190000,1,2,2,33,0,0,0,0,0,0,176028,166336,162100,155584,157988,154366,7063,8004,5500,7000,6000,5000,0.9264631578947369,0.0401242984070716,0.8754526315789474,0.04811946902654867,0.8531578947368421,0.03392967304133251,0.8188631578947368,0.044991772932949405,0.8315157894736842,0.037977567916550624,0.8124526315789473,0.032390552323698224,0.8529842105263157,0,0
25772,350000,2,1,1,33,0,-1,-1,-1,-1,-1,82964,68532,17926,17966,30741,31088,68940,18018,18058,30897,31244,88461,0.23704,0.8309628272503736,0.19580571428571428,0.26291367536333393,0.05121714285714286,1.0073636059355127,0.05133142857142857,1.719748413670266,0.08783142857142857,1.0163625126053153,0.08882285714285715,2.845503088008235,0.1186747619047619,0,1
21140,210000,1,1,1,35,-1,-1,-1,-1,-2,-1,205,0,775,0,0,635,0,775,0,0,635,0,0.0009761904761904762,0.0,0.0,775.0,0.0036904761904761906,0.0,0.0,0.0,0.0,635.0,0.0030238095238095237,0.0,0.0012817460317460316,0,0
14998,50000,1,2,2,24,0,0,-1,0,0,0,44687,39137,39877,28471,29309,28409,2138,44447,2202,2004,1202,1051,0.89374,0.04784389195963032,0.78274,1.135677236374786,0.79754,0.05521980088772977,0.56942,0.07038741175230936,0.58618,0.04101129345934696,0.56818,0.036995318385018836,0.6996333333333333,0,0
14938,100000,2,1,2,22,2,0,0,0,0,0,72222,73859,75427,76587,78711,80510,3400,3400,3000,3500,3200,2000,0.72222,0.04707706792943978,0.73859,0.046033658728117086,0.75427,0.03977355588847495,0.76587,0.04569966182250251,0.78711,0.04065505456670605,0.8051,0.024841634579555336,0.7621933333333334,1,0
27126,500000,1,1,2,38,-2,-2,-2,-2,-2,-2,0,0,0,8086,0,0,0,0,8086,0,0,0,0.0,0.0,0.0,0.0,0.0,8086.0,0.016172,0.0,0.0,0.0,0.0,0.0,0.002695333333333333,0,0
29307,50000,1,2,2,26,-1,-1,-1,-1,-1,-1,581,581,581,581,581,581,581,581,581,581,581,581,0.01162,1.0,0.01162,1.0,0.01162,1.0,0.01162,1.0,0.01162,1.0,0.01162,1.0,0.01162,0,0
18403,50000,2,2,2,23,0,0,0,2,0,0,32206,65339,33329,20935,15809,16133,1630,6348,0,420,593,500,0.64412,0.050611687263242874,1.30678,0.09715483861093681,0.66658,0.0,0.4187,0.020062096966802005,0.31618,0.037510278955025615,0.32266,0.03099237587553462,0.6125033333333333,1,0
